doc_id,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99,topic_100,topic_101,topic_102,topic_103,topic_104,topic_105,topic_106,topic_107,topic_108,topic_109,topic_110,topic_111,topic_112,topic_113,topic_114,topic_115,topic_116,topic_117,topic_118,topic_119,topic_120,topic_121,topic_122,topic_123,topic_124,topic_125,topic_126,topic_127,topic_128,topic_129,topic_130,topic_131,topic_132,topic_133,topic_134,topic_135,topic_136,topic_137,topic_138,topic_139,topic_140,topic_141,topic_142,topic_143,topic_144,topic_145,topic_146,topic_147,topic_148,topic_149,topic_150,topic_151,topic_152,topic_153,topic_154,topic_155,topic_156,topic_157,topic_158,topic_159,topic_160,topic_161,topic_162,topic_163,topic_164,topic_165,topic_166,topic_167,topic_168,topic_169,topic_170,topic_171,topic_172,topic_173,topic_174,topic_175,topic_176,topic_177,topic_178,topic_179,topic_180,topic_181,topic_182,topic_183,topic_184,topic_185,topic_186,topic_187,topic_188,topic_189,topic_190,topic_191,topic_192,topic_193,topic_194,topic_195,topic_196,topic_197,topic_198,topic_199,topic_200,topic_201,topic_202,topic_203,topic_204,topic_205,topic_206,topic_207,topic_208,topic_209,topic_210,topic_211,topic_212,topic_213,topic_214,topic_215,topic_216,topic_217,topic_218,topic_219,topic_220,topic_221,topic_222,topic_223,topic_224,topic_225,topic_226,topic_227,topic_228,topic_229,topic_230,topic_231,topic_232,topic_233,topic_234,topic_235,topic_236,topic_237,topic_238,topic_239,topic_240,topic_241,topic_242,topic_243,topic_244,topic_245,topic_246,topic_247,topic_248,topic_249,topic_250
050121172342.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7247514748616749,0.0,0.0,0.0,4.706730458516063,0.0,0.0,0.0,1.323355395367855,0.0,1.0979148032864963,0.0,0.0,0.0,0.0,5.299604344376511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8974547397830963,0.0,0.0,2.073706682537793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8868724198563585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972129347507135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6991524830072425,0.0,2.3965216552458575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9145238061480505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6960305125967,0.0,0.0,0.0,0.0,0.0,0.0,0.8677233886010939,0.0,0,0.0,0.0,0.0,0.0,0.767900906852062,0.0,0.0,0.0,0.0,0.0,0.0,1.827862941860812,0.0,0.0,0.0,0.0,0.0,0.0,1.7815332751288755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4211695699552276,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.297757644652749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.808198448896639,0.0,0.0,0.0,0.0,0.0,0.0,0.9979758144488261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4384707678606754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7276418287865264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5686081978541755,1.3400755047670885,0.0
050121172343.txt,0.0,0.0,0.0,0.0,2.948899902288914,0.0,0.0,0.0,3.222197940301921,0.0,13.2663723423485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.77739812972164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4577155180175545,0.0,0.0,4.9198964337031725,5.3388621246429215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7773977077719523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.299834104755307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7632988159744936,0.0,0.0,0.0,0.0,0.0,0.0,3.272195528166049,0.0,3.078145517245465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9278061410050786,37.294929633714794,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8557030571358686,0.0,0.0,0.0,0.0,5.8233938940441385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.990935338719619,0,0.0,0.0,0.0,6.218782425480666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.019597556715482,0.0,0.0,0.0,0.0,0.0,0.0,3.408401011625966,0.0,0.0,0.0,0.0,5.679890272699354,15.813988926779537,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0170209632583793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.681876190783447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.811029017459289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.329068729109796,0.0,0.0
050121172345.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.128611387440523,0.0,0.0,0.0,0.0,0.0,2.979149707274085,0.0,0.0,0.0,0.0,1.9335558741810701,0.0,0.0,0.0,0.0,0.0,0.0,0.7842310136442384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7960403835421974,0.0,0.0,0.8783290364619863,0.0,0.0,0.0,2.483900503159098,0.0,1.1392605159217488,0.0,0.0,1.7936986216221937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7918966831424326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.553006312349393,0.0,0.0,0.0,0.0,0.0,0.0,3.5476553901000627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.211902582917096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6678058145204006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71941402335526,0.0,0.0,1.2860055833201958,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9750045625050006,0.0,0.0,1.2422658989725455,0.0,0.0,0.0,0.0,0.0,1.8389933700113836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0040609288770175,0.0,0.0,0.0,0.0,0.0,0.0,1.095125139029813,0.0,0.0,0.7587960804334223,0.0,0.0,0.0,0.0,0.0,1.677977308097768,1.9988373503904846,0.0,0.0,0.0,0.9135463593290221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166258231981427,0.0,0.7842839096261762,0.0,0.0,0.0,0.8376958750894237,0.0,0.0,0.8321279093263763,0.0,0.0,0.0
050121172346.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5020583540240484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3784343500741707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7885366632100014,0.8307283566967473,1.52593029389871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484034316438207,0.0,0.811023819463995,0.0,12.37556799268037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6961217257771417,0.0,0.0,0.0,0.0,0.8668243869881552,0.0,0.0,0.7924969880274677,0.0,0.0,0.0,0.8234625984929754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095625395240588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7860256779774552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100697981142242,0.0,0.0,3.2549410066287208,0.0,1.1400237079756677,0.0,0.0,0.0,0.0,0.8747381875638854,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8390782100755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8970265485599296,0.0,0,0.7941940840598513,0.9940317069063672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9467612325121774,0.0,0.0,0.0,2.395538826480757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639408641967669,0.0,0.0,0.0,2.5681087314708746,0.0,4.489456837220748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3530388465147314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.060381185346557,0.0,0.0,0.0,0.0,0.0,0.0
050121172355.txt,0.0,0.0,0.0,0.0,0.0,0.0,2.441809892806264,0.0,1.9636697230365296,0.0,0.0,0.0,0.0,0.0,0.0,1.8241010462084588,0.0,0.0,0.0,0.0,13.177388232266281,0.0,4.3395201508477355,0.0,0.0,0.0,0.0,6.429751110571306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.324661360643761,0.0,0.0,0.0,0.0,0.0,2.210449975776252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.246814645592424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4598989528236792,0.0,0.0,0.0,4.328687677557353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.635997700602729,0.0,0.0,0.0,0.0,3.8645634371282234,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.4543361899409053,0.0,0.0,0.0,0.0,0.0,0.0,7.8080022971858085,0.0,0.0,3.5353470974316896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566999987979605,0.0,0.0,0.0,0.0,0.0,3.5393350914890203,0.0,0,0.0,0.0,8.387456270819273,0.0,3.9364807373477775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7618212099395483,0.0,1.4541273927254714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8395492642916658,0.0,0.0,0.0,0.0,0.0,13.121919435694839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54705072254421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.788679037015575,0.0
050121172359.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266687418024838,0.0,0.0,16.945465364839475,0.0,8.886802052529097,0.0,0.0,0.0,0.0,5.961408065479163,0.0,0.0,7.8257656469711465,0.0,0.0,0.0,4.0905932971683905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.117817059193346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.258626468461367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.643646966988718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.919543394320122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.693589173230456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.494299691184063,0.0,0.0,0.0,0.0,0.0,5.558836595455403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3917117166498114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96973583359589,0.0,0.0,0.0,10.563828232646147,0.0,0.0,0.0,0.0,0.0,6.551905867539936,0,0.0,0.0,0.0,0.0,0.0,17.191559166570656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.493222897831834,4.287630437716721,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.519693367493746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.104585317951286,3.505380748185509,0.0,0.0,3.722849456708665,16.812505140485545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213878077926139,0.0,0.0,0.0
050121172400.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658539611662262,1.9626604196878874,2.1451068979047996,0.0,0.0,0.0,3.7685872021707256,0.0,1.7335537507558585,0.0,0.0,0.0,0.0,0.0,2.906919963481049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.347940441406963,6.463677211322619,0.0,0.0,0.0,0.0,2.9324433885440833,3.8886691339136505,0.0,0.0,5.625240270565409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71661642315436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87857260037355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53479860708754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23775917394821,0.0,5.595516230740435,0.0,0.0,0.0,0.0,0.0,7.1296975917441054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.466400845551985,0.0,0.0,1.8448872852722296,0.0,0.0,0.0,0.0,1.6431312648134615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5079367830579624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.844608338126026,0.0,0.0,4.925345819681645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.8548226941016834,2.193910767943693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541060727984249,0.0,0.0,17.47136913926689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49190151672061,6.678390212532708,0.0,0.0
050121173101.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7377958917067925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725293999411045,0.0,0.0,0.0,2.356416725423587,0.0,1.0654582115360602,0.0,0.0,0.0,0.0,4.5332871942848385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2813236818443987,0.0,0.0,0.0,0.0,0.0,0.0,7.130513688221675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7231824146193684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7455775120598265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1736737993646407,0.0,0.0,0.0,0.0,3.658702968494461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7339248142146854,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6910264281046459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798047541478254,0.0,1.1374327508424038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9169527658094853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.199496920070482,0.0,0.0,0.0,0.7720865398877171,0.0,0.0,0.0,0,0.0,0.0,3.008636967049742,0.0,0.0,0.0,0.7042991357874717,0.0,0.0,0.0,2.4809523610423447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3767534437818565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.600824516950154,0.0,0.0,0.0,0.0,0.0,4.333124883430186,0.0,0.0,0.0,0.7492577602766091,0.0,0.0,0.7399637986887201,0.0,0.0,0.0,0.0,0.0,1.9141955530168167,0.0,0.0,0.0,1.1214065210661486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2821090018804355,0.0
050121173107.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.920537976013283,0.0,0.0,0.0,4.125086531470112,0.0,0.0,0.0,0.0,0.0,21.35167309291736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6848775057934748,0.0,0.0,10.372387936851105,16.689587178732683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55638884361719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.112663656089357,0.0,0.0,0.0,0.0,0.0,2.9396336105744445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.905522850801244,0.0,0.0,0.0,0.0,0.0,0.0,3.0349821147350724,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.024213825128192,0.0,0.0,2.204793087694743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.012083668746694,4.64260064463131,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.789588497152045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.075177430244798,0.0,3.4337345652237836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1375262339858483,0.0,0.0,5.044811862053058,0.0,3.600714843616087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.155171962998355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323150087380377,0.0
050121173108.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7846251794435193,6.696925596996037,0.0,0.0,0.0,0.0,0.0,6.473832670983689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4975859398960032,0.0,0.0,0.0,12.369594467893736,0.0,1.5158370822391778,0.0,0.0,0.0,1.5429326801771186,0.0,0.0,2.2323802880088937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.525978361197186,0.0,0.0,0.0,0.0,1.361277901895969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.302033423465878,0.0,0.0,0.0,0.0,0.0,0.0,1.4381566417101443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8838292904613274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.128715845755235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.103328404854569,0.0,0.0,2.277356237447162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.444538672397824,0.0,1.5840444211139142,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.438853481049892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6553775892387987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2438406745570576,0.0,2.0325151850362833,0.0,0.0,0.0,0.0,5.226463291066493,0.0,0.0,0.0,0.0,0.0,4.120210565039342,0.0,3.393763776514555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4191590415248887,0.0,0.0,0.0,0.0,0.0,0.0,1.905821926477525,0.0,0.0,0.0,0.0,0.0,0.0,5.307232893757666,0.0,0.0
050121173310.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.632028027464761,0.0,0.0,2.1547612351183987,0.0,1.935659797346652,2.4628806394091796,0.0,0.0,0.0,7.368456373655126,0.0,0.0,2.1096774843972033,0.0,2.421847992451287,0.0,7.554031986970054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.399664235154956,8.330601091980007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.647772361855398,0.0,4.51917323820675,0.0,0.0,0.0,0.0,0.0,5.023200235254607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.147870549455939,0.0,1.8636892297309575,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.584234952411536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.443428297694277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.483010696956162,0.0,5.001115074032723,0.0,0.0,10.151880204487842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.245459485538691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1967094384855073,0.0,0.0,0.0,0.0,0.0,14.933577752755255,0.0,1.9503915253585504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1402845827157457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.161768613367354,0.0
