doc_id,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99,topic_100,topic_101,topic_102,topic_103,topic_104,topic_105,topic_106,topic_107,topic_108,topic_109,topic_110,topic_111,topic_112,topic_113,topic_114,topic_115,topic_116,topic_117,topic_118,topic_119,topic_120,topic_121,topic_122,topic_123,topic_124,topic_125,topic_126,topic_127,topic_128,topic_129,topic_130,topic_131,topic_132,topic_133,topic_134,topic_135,topic_136,topic_137,topic_138,topic_139,topic_140,topic_141,topic_142,topic_143,topic_144,topic_145,topic_146,topic_147,topic_148,topic_149,topic_150
11776.txt,0.0,0.0,0.0,0.0,10.707116524614978,0.0,0.0,0.0,3.1393034438557526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3262536404720557,0.0,0.0,0.0,6.575631999979554,0.0,0.0,0.0,1.8956782382776685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8504162512382667,0.0,0.0,0.0,4.114141749308435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0481177264019126,0.0,0.0,0.0,0.0,0.0,0.0,7.21382829557422,0.0,0.0,0.0,1.0053267772908312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8233791099134534,0.0,0.0,5.964778042044611,0.0,0.0,1.4200079045954546,0.0,0.0,0.8655325725003362,0.0,0.0,0.0,0.0,1.916745387273722,1.0937569768346744,2.567320003426905,0.0,0.0,2.57028028876388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9175070109199992,0.0,0.0,6.647896907988592,0.0,0.0,0.0,2.289291274746859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7645329002324557,0.0,0.0,0.0,0.9452402061204167,2.263491935758181,0.0,0.0,0.0,0.0,0.0,0.0,0.8861306540573949,0.0,0.0,1.0495065512175832,0.0,1.4318910748636504
241120225338.txt,0.0,0.0,0.0,0.8153362625599143,0.0,0.0,0.0,1.057092094992854,0.0,0.0,0.0,0.0,0.0,0.0,1.7441997534851534,0.0,0.0,0.0,0.0,0.0,28.835669484442175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983867899344839,5.769180502195393,0.0,0.0,0.0,0.0,3.6372099399359237,0.0,0.0,0.0,0.0,0.0,2.070546352294109,0.0,0.0,0.0,0.8309581015483933,0.0,5.960277593909876,0.0,1.0455091020827922,0.0,0.0,0.0,3.379305120180713,0.0,5.706823150426834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466738051199697,0.0,0.0,0.0,0.0,0.0,0.0,2.791434667963226,0.0,0.0,0.974990174259325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5487407440375964,0.0,1.5839280580931103,0.0,0.0,0.0,0.0,0.0,0.0,0.8016232758873734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6148001348444272,0.0,0.0,0.8208701144365659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1058087468183073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120225340.txt,0.0,0.0,2.025695739646431,5.260392073755742,0.0,0.0,0.0,0.0,0.0,2.401819185979956,0.0,2.5024907472349174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9810893335928994,0.0,0.0,0.0,4.298629861550085,0.0,0.0,0.0,0.0,0.0,0.0,3.0544076903043065,0.0,4.908184706265467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.099503101595532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.467216718126133,0.0,1.907850496303082,0.0,0.0,6.820797040814957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.911634182778212,0.0,0.0,0.0,0.0,0.0,3.7819739525625202,21.72105457206138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956366239081896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.467759270755844,0.0,12.614415635842224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3073588564614,0.0,0.0,4.8299907275638825,2.461700151573817,0.0,0.0,0.0,0.0,0.0,3.0716993380101862,0.0,0.0,0.0,0.0,0.0,0.0,3.1663960596643412,0.0,0.0,0.0
241120225342.txt,0.0,0.0,0.0,5.13012298756301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7310622301616587,0.0,0.0,0.0,7.387347416312554,0.0,0.0,0.0,28.20421404102737,0.0,0.0,1.6283180950630887,0.0,0.0,4.774870630919616,0.0,0.0,4.060694475123534,0.0,0.0,0.0,3.734603090886006,2.6351999114053277,0.0,0.0,0.0,1.5112572945309533,0.0,3.0675067875862885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6930488213163564,0.0,5.810653250931144,0.0,6.457851015996119,0.0,0.0,0.0,0.0,0.0,0.0,1.74358127400988,0.0,0.0,0.0,0.0,2.449461501227835,1.5226406597027167,0.0,2.8510083038760037,0.0,2.2491549208605086,0.0,0.0,0.0,3.8039018893823475,0.0,1.9775566180174646,0.0,0.0,0.0,0.0,0.0,5.118527837179851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2838789300195774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005043683846224,0.0,0.0,0.0,0.0,0.0,0.0,4.74987681664188,0.0,1.734030244797961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.676262491078359,5.304296775405598,0.0,0.0,0.0,0.0,0.0,0.0,5.9703458833684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2026023741097935,0.0,0.0
241120225343.txt,0.0,1.8474505418550424,0.0,0.0,0.0,0.0,0.0,0.7363358124504454,0.0,1.973169342277253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9360285754355724,0.897480633567223,0.0,1.7201068962030557,0.0,0.0,0.0,0.823335219624544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9494018687058317,0.0,0.0,1.903455324308307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8008077879809306,0.0,0.0,0.0,0.0,11.543506293869406,0.7796353525013092,0.0,0.0,3.178535085267905,2.668742459291799,2.1050727137182443,1.9516615869336364,0.0,0.0,0.0,0.0,3.0926861995105583,1.0273633745130801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7900700832002646,0.0,0.8490390544950283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7225944633220094,0.0,1.0761278616941057,0.0,0.8015301254181578,0.0,0.0,0.0,0.0,0.7817963960438948,0.0,0.0,4.825629916348393,0.0,0.0,0.0,0.0,0.0,0.9248549639751211,3.678582067484459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120225344.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7423647078780484,0.0,0.0,0.8565806153341696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2779027575335857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2402345371751455,0.0,0.0,0.0,0.0,1.6801497646152819,0.0,0.0,4.146352589216883,0.0,0.0,0.8727117958467338,0.0,0.0,0.0,0.0,0.0,0.0,2.4050810788422985,1.2549098986990816,0.0,5.366406385177596,2.4890262046540355,0.8876704402035821,0.0,0.0,0.0,0.0,0.0,0.0,3.7674706152555473,0.0,0.0,0.8696569338429609,0.0,0.0,0.0,0.0,5.51700234373031,0.0,8.183783916390869,0.0,1.4398502713744412,4.084875315563435,0.0,0.0,0.0,0.9445775395584403,1.6416911780236048,0.0,2.166282942889563,1.9590303176665484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819452361788914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8296876182781079,0.0,0.0,3.949517441952946,0.9903989456351429,0.0,0.0,0.0,0.0,1.0715052751415033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120225345.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125206958981218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.056469419933925,0.0,0.0,0.0,0.0,0.0,1.4461893191205444,0.0,8.230516316274125,0.0,0.0,0.0,2.836814300399838,1.713897391599849,3.657803623115242,0.0,0.0,0.0,0.0,1.9266036336867784,0.0,0.0,0.0,7.480063154657712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7847891801280937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6909675974982186,0.0,0.0,0.0,0.0,0.0,10.446562962731166,2.038740367461442,0.0,2.5400875952351942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.278665722994199,0.0,0.0,0.0,0.0,0.0,7.313798254208083,0.0,0.0,0.0,0.0,2.5400618497496734,0.0,0.0,1.5739205306039001,0.0,0.0,0.0,0.0,13.65662475397762,0.0,0.0,0.0,0.0,0.0,5.92297320357519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8401392492793045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.682707903932409,6.14640328309744,0.0,0.0,0.0,5.063324006658507,0.0,0.0,6.167269945041795,0.0,0.0,0.0,0.0,1.7600701004233446,0.0,0.0,0.0,0.0
241120225348.txt,0.0,0.0,0.0,0.0,8.997369848962865,0.0,0.0,0.0,8.067413566469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176746544117846,0.0,0.0,0.0,0.0,2.9395466689887577,0.0,1.0379381315489171,0.0,0.0,0.0,0.0,0.0,3.4992153798881667,0.0,0.0,0.0,0.0,0.0,0.0,7.139044678178393,0.0,8.855392997593906,0.0,0.0,0.0,1.7603209715210588,0.0,0.0,0.0,16.38174231668324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.904138804399887,0.0,0.0,0.8890945658878731,0.0,0.0,0.0,0.0,0.0,0.8811416138802373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979215933575411,2.1357019969599094,0.0,1.0201668587566575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6447506663226967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870985533265111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57336363563455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120225349.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4932718660397641,1.7825213786426861,0.0,0.0,4.371410347140607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478291723805923,0.8579532617338829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.343731728646829,0.0,0.0,0.0,6.985186412259706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.424840510758407,1.387418054173006,5.596454618109291,0.0,0.0,0.0,0.8989884683553141,0.0,0.0,0.0,1.8054192320174396,0.0,0.0,0.0,0.0,1.1402003523964814,0.0,0.8768338223169326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.279124548884401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3271519287003843,8.552721394675062,0.0,0.0,3.9125427478488333,0.0,0.0,1.4880963628258121,0.0,0.0,0.0,0.0,1.5901173602136527,0.0,4.061680291830252,0.0,0.0,0.0,2.173819658139365,0.0,0.0,1.2139268010784416,0.0,0.0,0.0,0.8789691515449125,1.8399614160530842,1.2552395369528646,0.0,7.107200961993831,0.0,0.0,0.0,0.0,0.0
241120225351.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.904664563369414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1252073671695995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.935966823527098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2099612540711915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9306428676118259,0.0,0.8164343243393617,0.0,0.0,1.4507522720826398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.050533856800298,0.0,0.0,0.0,4.467747426902934,0.0,0.0,0.8699263576505234,0.0,0.0,0.0,0.815458121833838,6.117312149348424,3.0299550757004368,0.6858152672992387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906077289149864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1823115960749835,0.0,0.0,0.0,2.1359074140466996,0.0,0.9976682173335137,5.5791824176752325,5.223776121869665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120225352.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.096291227303004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.531997643365796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.593020173868935,0.0,7.406194156141867,0.0,0.0,0.0,12.402197946871567,0.0,0.0,0.0,3.2898266103412737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.268018798130704,0.0,0.0,0.0,2.2274707745148343,0.0,0.0,1.5542430503538012,4.206881680652829,0.0,0.0,0.0,5.142969240170855,0.0,0.0,0.0,0.0,8.144965341020656,0.0,0.0,0.0,0.0,0.0,3.851365326321898,2.1388013852132595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6444891569860125,0.0,1.4022913058760638,6.092518483541018,0.0,0.0,0.0,0.0,0.0,0.0,1.971279814672491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62314524037959,0.0,0.0,5.451100728627702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120225353.txt,0.0,0.0,0.0,2.6909557139730906,4.280472290671333,0.0,0.0,0.0,3.4986648680939534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.211689743029483,0.0,0.0,0.0,4.847042567153247,0.0,0.0,0.0,0.0,1.6610668961243722,0.0,0.0,5.179704226998146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2450128243719623,0.0,0.0,0.0,1.608797256441979,0.0,0.0,5.378228181964946,0.0,0.0,5.7949421724018295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276379206747189,1.8321206521006401,0.9601419817410272,0.0,0.0,3.609552650530051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.327057057338114,0.0,1.7354991127400958,2.6415495067963,0.0,0.0,0.0,0.0,5.279492856465425,5.348091366756757,1.7284357488954674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.141518412853009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.773145213390481,0.0,0.0,1.0286574790290912,0.0,0.0,0.0,0.0,0.0,0.0,2.1928761807571022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.369107862418256,0.0,0.0,0.0,2.747300725832221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444457739225539,0.0,0.0,0.0
241120225357.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666098930737597,0.0,0.0,2.793434810262336,0.0,0.0,4.021554223046932,0.0,0.0,0.0,0.0,0.0,15.951460642125074,0.0,0.0,0.0,7.301700864430647,0.0,0.0,0.0,5.212887523010643,0.0,0.0,0.0,0.0,0.0,24.594114507272945,0.0,4.234069880254195,0.0,5.909559548874457,0.0,3.2177228694757094,0.0,2.6392521052212365,0.0,0.0,0.0,6.656708399212327,0.0,0.0,0.0,0.0,0.0,2.557021384994195,0.0,4.4036688387603755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631621713833946,2.937139619630658,0.0,0.0,2.8420758677995415,0.0,0.0,0.0,13.49135596919722,2.8314301539432902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.024921173125,0.0,4.880533784519207,0.0,0.0,3.5301566103592226,0.0,0.0,3.0609881139590445,0.0,0.0,2.446893770186148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2229710782797176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5133591393675605,0.0,0.0,0.0,6.50479227632064,13.835582508586734,0.0,0.0,0.0,0.0,0.0,0.0,5.035000463162843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2374877077687962,0.0
241120225358.txt,6.2983725374237975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.236008424018052,0.0,0.0,0.0,0.0,2.5328165630408566,0.0,0.0,0.0,0.0,0.0,2.315736646464703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.963086017465935,0.0,0.0,0.0,14.478434364121462,0.0,5.648823590524606,0.0,2.0199338260154667,0.0,0.0,0.0,2.364564781164785,0.0,0.0,18.919104057961288,0.0,0.0,0.0,3.7642825894750223,0.0,0.0,0.0,3.7782450337267104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9700063130448737,0.0,31.84121861190269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.121066355863908,0.0,0.0,0.0,7.732490302543588,0.0,12.624089882404858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0000316512298193,0.0,0.0,0.0,0.0,4.580785272425973,2.8169328300554604,0.0,0.0,0.0,0.0,0.0,2.2903814718865543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51249775592696,0.0,2.5298560348696215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120231446.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0450597268881459,0.9027501216303797,0.0,0.9020599064484163,0.0,0.0,0.0,0.0,4.161338474753312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.531804885754681,0.0,0.0,0.0,0.0,0.0,4.752896076546921,0.0,0.0,0.0,0.0,0.0,4.255573671409577,0.0,0.0,0.0,1.8902546838325545,0.0,0.0,0.0,0.0,0.0,0.9777486436215286,0.0,0.0,4.59978038706191,0.0,9.095506162357157,0.0,1.5210382707643044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6143979540227154,6.76208728355658,0.0,0.0,1.613952067198388,0.0,5.7323892085308055,0.0,1.312223982666439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954296627493793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9891920638525458,0.0,0.0,0.0,1.012290100919322,0.0,0.0,0.0,0.9315681737924559,0.0,0.0,0.0,0.0,0.0,1.6967555226526865,0.0,2.448884191396595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120231447.txt,2.3528885952619483,0.0,1.8466582950832502,0.8758476024789975,0.0,0.0,0.9225714990537568,0.0,5.509091141374525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504399879833008,0.0,0.0,0.0,0.0,0.0,0.0,1.4513994586084276,0.0,16.073919354089128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.045918329093984,1.3583178599537398,0.0,1.301247552978694,0.0,1.0507726227090615,0.0,0.0,0.0,0.0,2.3542450128264605,0.0,0.0,0.9057307462889075,5.307778082710304,0.0,0.0,8.887088186240014,0.0,0.0,0.0,0.0,1.6611092100195868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.204630838223257,0.0,1.0909432773673864,12.063857794371923,0.0,0.884022360640289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8650167898382612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4677527791820957,0.0,0.0,0.0,0.0,0.0,2.289230860388082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.710264471816875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120231449.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.250815244724144,0.0,0.0,2.804211427324156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.042442079425086,0.0,0.0,0.0,1.5186535408392066,1.5197066974991256,0.0,0.0,0.0,0.0,2.272992797246645,0.0,0.0,5.713829154877992,3.502967727087041,2.004036127606561,0.0,0.0,6.390508687627715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8144446506359222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.160145798249014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.79204947250178,0.0,0.0,0.0,3.4010724612645444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.221562950615497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9749902845509373,2.9316187365573176,1.9852880183334352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3296720718585204,0.0,0.0,1.8456200794626567,0.0,0.0,2.9319897595122804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.031813437099462,0.0,0.0,12.397117675639763,0.0,0.0,0.0,5.697504497260423,2.696110151520998,0.0,3.2561469922532704,0.0,0.0,0.0,0.0,2.176681905880957,0.0,0.0,0.0,0.0,0.0
241120231453.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2219494624212046,3.4321336667521485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008447755695751,0.0,0.0,0.0,2.2650229544916933,0.0,0.0,0.0,0.0,1.1415816533590095,2.929105466663189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.222028223237418,0.0,0.0,0.0,0.0,1.0519192025100557,0.0,0.0,0.0,0.0,0.0,0.0,4.744911718737829,0.0,0.0,0.0,4.55707556129957,0.0,0.0,0.0,0.0,3.0651142851305178,0.0,0.0,0.0,1.148299130860319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9091490750780267,0.0,1.2635574770314855,0.0,0.0,0.0,0.0,0.9083178485420226,0.0,4.386997320941522,0.0,5.948059317692637,0.0,0.0,0.0,0.9063241409331382,0.0,0.0,0.0,3.379454506349567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1384848008535804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6307224765632937,3.3789357798854867,0.0,0.0,2.107895378974456,0.0,0.0,0.0,9.522029599674068,0.9180771835010008,0.0,0.0,0.0,0.9661683926299425,0.0,0.0,1.4538259952983494,0.0,0.0,1.2557491053726433,0.0,0.0,0.0,0.0,0.0,2.0493019103925523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
